class,object_name,image1,image2
3,jogging,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person05_running_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person05_running_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person05_running_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person05_running_d3_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person05_running_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person05_running_d4_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person06_running_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person06_running_d1_uncomp_trajectories_features.json
3,jogging,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person06_running_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person06_running_d2_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person06_running_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person06_running_d3_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person06_running_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person06_running_d4_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person07_running_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person07_running_d1_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person07_running_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person07_running_d2_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person07_running_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person07_running_d3_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person07_running_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person07_running_d4_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person08_running_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person08_running_d1_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person08_running_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person08_running_d2_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person08_running_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person08_running_d3_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person08_running_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person08_running_d4_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person09_running_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person09_running_d1_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person09_running_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person09_running_d2_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person09_running_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person09_running_d3_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person09_running_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person09_running_d4_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person10_running_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person10_running_d1_uncomp_trajectories_features.json
3,jogging,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person10_running_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person10_running_d2_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person10_running_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person10_running_d3_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person10_running_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person10_running_d4_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person22_running_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person22_running_d1_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person22_running_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person22_running_d2_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person22_running_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person22_running_d3_uncomp_trajectories_features.json
4,running,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/running/person22_running_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/running/person22_running_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person02_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person02_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person02_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person02_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person02_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person02_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person02_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person02_walking_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person03_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person03_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person03_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person03_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person03_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person03_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person03_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person03_walking_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person05_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person05_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person05_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person05_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person05_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person05_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person05_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person05_walking_d4_uncomp_trajectories_features.json
3,jogging,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person06_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person06_walking_d1_uncomp_trajectories_features.json
3,jogging,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person06_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person06_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person06_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person06_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person06_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person06_walking_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person07_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person07_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person07_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person07_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person07_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person07_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person07_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person07_walking_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person08_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person08_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person08_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person08_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person08_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person08_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person08_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person08_walking_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person09_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person09_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person09_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person09_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person09_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person09_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person09_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person09_walking_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person10_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person10_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person10_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person10_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person10_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person10_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person10_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person10_walking_d4_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person22_walking_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person22_walking_d1_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person22_walking_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person22_walking_d2_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person22_walking_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person22_walking_d3_uncomp_trajectories_features.json
5,walking,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/test/walking/person22_walking_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/test/walking/person22_walking_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person11_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person11_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person11_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person11_boxing_d2_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person11_boxing_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person11_boxing_d3_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person11_boxing_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person11_boxing_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person12_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person12_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person12_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person12_boxing_d2_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person12_boxing_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person12_boxing_d3_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person12_boxing_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person12_boxing_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person13_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person13_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person13_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person13_boxing_d2_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person13_boxing_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person13_boxing_d3_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person13_boxing_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person13_boxing_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person14_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person14_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person14_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person14_boxing_d2_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person14_boxing_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person14_boxing_d3_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person14_boxing_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person14_boxing_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person15_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person15_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person15_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person15_boxing_d2_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person15_boxing_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person15_boxing_d3_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person15_boxing_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person15_boxing_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person16_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person16_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person16_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person16_boxing_d2_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person16_boxing_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person16_boxing_d3_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person16_boxing_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person16_boxing_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person17_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person17_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person17_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person17_boxing_d2_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person17_boxing_d3_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person17_boxing_d3_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person17_boxing_d4_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person17_boxing_d4_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person18_boxing_d1_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person18_boxing_d1_uncomp_trajectories_features.json
0,boxing,/home/murilo/dataset/KTH/VideosTrainValidationTest_Hough_Features_BAS_BOW_diff_person/training/boxing/person18_boxing_d2_uncomp_diffs_full.json,/home/murilo/dataset/KTH/VideosTrainValidationTest_trajectory_person_l20_s10_all/training/boxing/person18_boxing_d2_uncomp_trajectories_features.json
